"Park name","System","Implementing agency","Unit type","Core park","Season","Vehicle visits"
"Sibley","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2019",4869
"Sibley","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2020",4671
"Sibley","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2021",5855
"Sibley","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2022",748
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2018",42629
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2019",41651
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2020",42502
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2021",40237
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2018",52454
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2019",43484
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2020",52356
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2021",56034
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Summer-2018",65558
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Summer-2019",69479
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Summer-2020",78696
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Summer-2021",60767
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2018",24838
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2019",20137
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2020",22733
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2021",30898
"Silverwood","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2022",4416
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2018",70023
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2019",80963
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2020",43929
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2021",48857
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2018",70249
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2019",81447
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2020",54595
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2021",73859
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2018",84809
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2019",108803
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2020",40635
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2021",96497
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2018",121748
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2019",190581
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2020",220944
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2021",181555
"Spirit Mountain Recreation Area","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2022",32518
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2018",1778
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2019",1621
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2020",2193
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2021",1940
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2018",2477
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2019",1453
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2020",1563
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2021",3330
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2018",10935
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2019",7154
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2020",10351
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2021",7410
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2018",1717
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2019",765
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2020",371
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2021",504
"Split Rock Creek","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2022",69
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2018",27844
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2019",22863
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2020",28717
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2021",21459
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2018",21433
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2019",14596
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2020",17408
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2021",23573
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2018",47917
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2019",39401
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2020",64043
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2021",40249
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2018",9341
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2019",9638
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2020",5977
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2021",11372
"Split Rock Lighthouse","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2022",2656
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Fall-2018",15175
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Fall-2019",14125
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Fall-2020",29038
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Fall-2021",26172
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Spring-2018",11884
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Spring-2019",14198
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Spring-2020",41101
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Spring-2021",29833
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Summer-2018",24283
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Summer-2019",29349
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Summer-2020",49375
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Summer-2021",43851
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Winter-2018",4375
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Winter-2019",4311
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Winter-2020",7154
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Winter-2021",11782
"Spring Lake (Dakota County Parks)","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,"Winter-2022",2220
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Fall-2018",4845
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Fall-2019",5797
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Fall-2020",7452
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Fall-2021",12876
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Spring-2018",4967
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Spring-2019",5270
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Spring-2020",14629
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Spring-2021",12721
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Summer-2018",5779
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Summer-2019",6256
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Summer-2020",10500
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Summer-2021",12822
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Winter-2018",2645
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Winter-2019",3272
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Winter-2020",4082
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Winter-2021",10580
"Spring Lake (Scott County Parks)","Metropolitan Regional Park System","Scott County Parks","Regional Park",TRUE,"Winter-2022",1215
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Fall-2018",2380
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Fall-2019",2694
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Fall-2020",3969
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Fall-2021",3378
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Spring-2018",1987
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Spring-2019",1398
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Spring-2020",6946
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Spring-2021",5386
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Summer-2018",2686
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Summer-2019",2178
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Summer-2020",6793
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Summer-2021",5706
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Winter-2018",1016
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Winter-2019",501
"Springvale Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,"Winter-2020",702
